timestamp,powerPctLeft,powerPctRight,vRot
52275.295037,0,0,0
52275.296935,0,0,-0.03048780560493469238
52275.298834,0,0,0.01524390280246734619
52275.301007,0,0,0.03048780560493469238
52275.30322,0,0,0.03048780560493469238
52275.305432,0,0,0.03048780560493469238
52275.307645,0,0,0.06097561120986938477
52275.309857,0,0,0.06097561120986938477
52275.31207,0,0,0.09146341681480407715
52275.314282,0,0,0.06097561120986938477
52275.316196,0,0,0.06097561120986938477
52275.318067,0,0,0.12195122241973876953
52275.319938,0,0,0.12195122241973876953
52275.321809,0,0,0.06097561120986938477
52275.32368,0,0,0.09146341681480407715
52275.325551,0,0,0.06097561120986938477
52275.327422,0,0,0
52275.329314,0,0,0
52275.331354,0,0,0.01524390280246734619
52275.333394,0,0,0.03048780560493469238
52275.335433,0,0,0
52275.337473,0,0,0
52275.339513,0,0,-0.03048780560493469238
52275.341552,0,0,-0.06097561120986938477
52275.343592,0,0,-0.03048780560493469238
52275.345547,0,0,-0.06097561120986938477
52275.34745,0,0,-0.07621951401233673096
52275.349353,0,0,0
52275.351256,0,0,0.06097561120986938477
52275.35316,0,0,0.06097561120986938477
52275.355063,0,0,0
52275.356966,0,0,0
52275.358869,0,0,0.03048780560493469238
52275.360978,0,0,-0.03048780560493469238
52275.363116,0,0,-0.01524390280246734619
52275.365255,0,0,0.03048780560493469238
52275.367393,0,0,0
52275.369531,0,0,0.03048780560493469238
52275.371669,0,0,0.06097561120986938477
52275.373808,0,0,0
52275.37575,0,0,0
52275.377627,0,0,0
52275.379503,0,0,-0.03048780560493469238
52275.38138,0,0,-0.07621951401233673096
52275.383257,0,0,-0.09146341681480407715
52275.385134,0,0,-0.06097561120986938477
52275.387011,0,0,0
52275.388888,0,0,0
52275.391012,0,0,0.03048780560493469238
52275.393137,0,0,0.03048780560493469238
52275.395261,0,0,0
52275.397386,0,0,0.01524390280246734619
52275.39951,0,0,-0.06097561120986938477
52275.401635,0,0,0
52275.403759,0,0,0.03048780560493469238
52275.405713,0,0,0.09146341681480407715
52275.40761,0,0,0.06097561120986938477
52275.409508,0,0,0.03048780560493469238
52275.411405,0,0,0.03048780560493469238
52275.413302,0,0,0.06097561120986938477
52275.4152,0,0,0.06097561120986938477
52275.417097,0,0,0.06097561120986938477
52275.418994,0,0,0.03048780560493469238
52275.421105,0,0,0.06097561120986938477
52275.423216,0,0,0
52275.425327,0,0,0
52275.427438,0,0,0
52275.429549,0,0,-0.06097561120986938477
52275.43166,0,0,-0.12195122241973876953
52275.433771,0,0,-0.12195122241973876953
52275.435707,0,0,-0.06097561120986938477
52275.437585,0,0,-0.09146341681480407715
52275.439462,0,0,-0.09146341681480407715
52275.44134,0,0,-0.03048780560493469238
52275.443217,0,0,0
52275.445095,0,0,0.01524390280246734619
52275.446972,0,0,0.09146341681480407715
52275.44885,0,0,0.09146341681480407715
52275.451015,0,0,0.09146341681480407715
52275.453179,0,0,0.06097561120986938477
52275.455344,0,0,0.03048780560493469238
52275.457508,0,0,-0.03048780560493469238
52275.459673,0,0,-0.03048780560493469238
52275.461838,0,0,-0.03048780560493469238
52275.464002,0,0,0
52275.465906,0,0,0
52275.467773,0,0,-0.03048780560493469238
52275.469639,0,0,-0.09146341681480407715
52275.471506,0,0,-0.12195122241973876953
52275.473372,0,0,-0.15243902802467346191
52275.475239,0,0,-0.09146341681480407715
52275.477105,0,0,-0.03048780560493469238
52275.479007,0,0,-0.03048780560493469238
52275.481155,0,0,0
52275.483303,0,0,0.06097561120986938477
52275.485452,0,0,0.06097561120986938477
52275.4876,0,0,0.06097561120986938477
52275.489748,0,0,0.09146341681480407715
52275.491896,0,0,0.09146341681480407715
52275.494044,0,0,0.07621951401233673096
52275.495975,0,0,0.03048780560493469238
52275.497875,0,0,0.03048780560493469238
52275.499775,0,0,0.03048780560493469238
52275.501674,0,0,0
52275.503574,0,0,-0.06097561120986938477
52275.505474,0,0,-0.03048780560493469238
52275.507374,0,0,-0.06097561120986938477
52275.5093,0,0,-0.04573170840740203857
52275.511413,0,0,0
52275.513527,0,0,-0.03048780560493469238
52275.51564,0,0,-0.06097561120986938477
52275.517753,0,0,-0.03048780560493469238
52275.519866,0,0,-0.06097561120986938477
52275.521979,0,0,-0.03048780560493469238
52275.524093,0,0,-0.03048780560493469238
52275.528054,0,0,-0.09146341681480407715
52275.53228,0,0,-0.09146341681480407715
52275.536505,0,0,-0.09146341681480407715
52275.540731,0,0,0
52275.544956,0,0,-0.03048780560493469238
52275.549182,0,0,0.03048780560493469238
52275.553407,0,0,0.06097561120986938477
52275.557106,0,0,0.03048780560493469238
52275.557116,0,0,0.01524390280246734619
52275.557126,0,0,-0.03048780560493469238
52275.557136,0,0,-0.03048780560493469238
52275.557146,0,0,0
52275.557155,0,0,0.03048780560493469238
52275.557165,0,0,0.09146341681480407715
52275.557175,0,0,0.09146341681480407715
52275.558483,0,0,0.03048780560493469238
52275.559976,0,0,-0.03048780560493469238
52275.56147,0,0,-0.03048780560493469238
52275.562963,0,0,-0.03048780560493469238
52275.564456,0,0,-0.03048780560493469238
52275.56595,0,0,-0.06097561120986938477
52275.567443,0,0,0
52275.569174,0,0,0
52275.572569,0,0,0
52275.575965,0,0,-0.03048780560493469238
52275.57936,0,0,-0.03048780560493469238
52275.582755,0,0,-0.09146341681480407715
52275.58615,0,0,-0.03048780560493469238
52275.589545,0,0,0.09146341681480407715
52275.59294,0,0,0.03048780560493469238
52275.593973,0,0,0.09146341681480407715
52275.594669,0,0,0.06097561120986938477
52275.595364,0,0,0.09146341681480407715
52275.59606,0,0,0.06097561120986938477
52275.596755,0,0,0.06097561120986938477
52275.597451,0,0,0.06097561120986938477
52275.598146,0,0,0
52275.599021,0,0,0
52275.601149,0,0,0.03048780560493469238
52275.603277,0,0,0
52275.605405,0,0,-0.01524390280246734619
52275.607533,0,0,-0.03048780560493469238
52275.609661,0,0,0.03048780560493469238
52275.611789,0,0,0.06097561120986938477
52275.613918,0,0,0.03048780560493469238
52275.615823,0,0,-0.03048780560493469238
52275.617697,0,0,0.03048780560493469238
52275.619571,0,0,0.06097561120986938477
52275.621445,0,0,0.06097561120986938477
52275.623318,0,0,-0.03048780560493469238
52275.625192,0,0,-0.03048780560493469238
52275.627066,0,0,0.03048780560493469238
52275.628971,0,0,0
52275.631098,0,0,0.03048780560493469238
52275.633225,0,0,-0.03048780560493469238
52275.635351,0,0,-0.03048780560493469238
52275.637478,0,0,-0.04573170840740203857
52275.639605,0,0,-0.09146341681480407715
52275.641731,0,0,-0.06097561120986938477
52275.643858,0,0,0
52275.645782,0,0,-0.03048780560493469238
52275.647678,0,0,-0.03048780560493469238
52275.649573,0,0,-0.03048780560493469238
52275.651469,0,0,-0.03048780560493469238
52275.653364,0,0,-0.07621951401233673096
52275.65526,0,0,-0.06097561120986938477
52275.657155,0,0,-0.09146341681480407715
52275.659076,0,0,-0.03048780560493469238
52275.661179,0,0,0.03048780560493469238
52275.663282,0,0,0.06097561120986938477
52275.665384,0,0,0
52275.667487,0,0,0
52275.66959,0,0,0.03048780560493469238
52275.671692,0,0,-0.01524390280246734619
52275.673795,0,0,0
52275.675729,0,0,0
52275.677638,0,0,0.03048780560493469238
52275.679548,0,0,0.03048780560493469238
52275.681458,0,0,0
52275.683367,0,0,0
52275.685277,0,0,0.12195122241973876953
52275.687187,0,0,0.07621951401233673096
52275.689122,0,0,0
52275.691234,0,0,-0.03048780560493469238
52275.693346,0,0,-0.03048780560493469238
52275.695459,0,0,-0.06097561120986938477
52275.697571,0,0,-0.03048780560493469238
52275.699684,0,0,-0.03048780560493469238
52275.701796,0,0,0
52275.703908,0,0,0.04573170840740203857
52275.705853,0,0,0.09146341681480407715
52275.707774,0,0,0.09146341681480407715
52275.709694,0,0,0.12195122241973876953
52275.711615,0,0,0.09146341681480407715
52275.713536,0,0,0.06097561120986938477
52275.715456,0,0,0
52275.717377,0,0,0.03048780560493469238
52275.719321,0,0,0.04573170840740203857
52275.721432,0,0,0.06097561120986938477
52275.723542,0,0,0.09146341681480407715
52275.725652,0,0,0.12195122241973876953
52275.727763,0,0,0.15243902802467346191
52275.729873,0,0,0.06097561120986938477
52275.731984,0,0,0
52275.734094,0,0,0
52275.735989,0,0,0.03048780560493469238
52275.737854,0,0,0
52275.739719,0,0,-0.03048780560493469238
52275.741584,0,0,-0.06097561120986938477
52275.743449,0,0,-0.06097561120986938477
52275.745314,0,0,-0.03048780560493469238
52275.747179,0,0,-0.06097561120986938477
52275.749073,0,0,-0.06097561120986938477
52275.751169,0,0,-0.04573170840740203857
52275.753266,0,0,-0.06097561120986938477
52275.755363,0,0,-0.03048780560493469238
52275.757459,0,0,0.03048780560493469238
52275.759556,0,0,0.03048780560493469238
52275.761652,0,0,0.03048780560493469238
52275.763749,0,0,0.03048780560493469238
52275.765706,0,0,-0.03048780560493469238
52275.767643,0,0,-0.04573170840740203857
52275.76958,0,0,-0.06097561120986938477
52275.771517,0,0,0
52275.773454,0,0,0
52275.775391,0,0,0.03048780560493469238
52275.777327,0,0,0
52275.779278,0,0,0.03048780560493469238
52275.781327,0,0,0
52275.783376,0,0,0
52275.785425,0,0,0.03048780560493469238
52275.787474,0,0,0.06097561120986938477
52275.789522,0,0,0.06097561120986938477
52275.791571,0,0,0.06097561120986938477
52275.79362,0,0,0.06097561120986938477
52275.795584,0,0,0.06097561120986938477
52275.797536,0,0,0.03048780560493469238
52275.799487,0,0,0.01524390280246734619
52275.801439,0,0,-0.03048780560493469238
52275.80339,0,0,-0.03048780560493469238
52275.805342,0,0,-0.03048780560493469238
52275.807294,0,0,0.03048780560493469238
52275.809257,0,0,0.09146341681480407715
52275.811299,0,0,0.06097561120986938477
52275.813341,0,0,0.12195122241973876953
52275.815383,0,0,0.06097561120986938477
52275.817426,1,1,0
52275.819468,1,1,0
52275.82151,1,1,0.03048780560493469238
52275.823552,1,1,0.03048780560493469238
52275.825507,1,1,0.03048780560493469238
52275.827449,1,1,0.06097561120986938477
52275.82939,1,1,0.12195122241973876953
52275.831332,1,1,0.10670731961727142334
52275.833274,1,1,0.09146341681480407715
52275.835216,1,1,0.06097561120986938477
52275.837158,1,1,0.06097561120986938477
52275.839116,1,1,0.03048780560493469238
52275.841192,1,1,0.03048780560493469238
52275.843268,1,1,0
52275.845343,1,1,0
52275.847419,1,1,0.07621951401233673096
52275.849495,1,1,0.03048780560493469238
52275.85157,1,1,0.03048780560493469238
52275.853646,1,1,0
52275.855597,1,1,0.03048780560493469238
52275.85753,1,1,0.03048780560493469238
52275.859463,1,1,0.03048780560493469238
52275.861396,1,1,0.03048780560493469238
52275.863329,1,1,0.07621951401233673096
52275.865262,1,1,0.06097561120986938477
52275.867196,1,1,0
52275.869149,1,1,0.03048780560493469238
52275.871246,1,1,0.03048780560493469238
52275.873343,1,1,-0.06097561120986938477
52275.87544,1,1,-0.06097561120986938477
52275.877538,1,1,-0.06097561120986938477
52275.879635,1,1,-0.04573170840740203857
52275.881732,1,1,0
52275.883829,1,1,0
52275.885747,1,1,0.03048780560493469238
52275.88764,1,1,0.06097561120986938477
52275.889532,1,1,0.03048780560493469238
52275.891425,1,1,0.06097561120986938477
52275.893317,1,1,0.03048780560493469238
52275.89521,1,1,-0.01524390280246734619
52275.897103,1,1,-0.06097561120986938477
52275.899018,1,1,0
52275.90109,1,1,0
52275.903163,1,1,-0.03048780560493469238
52275.905235,1,1,0
52275.907308,1,1,0
52275.909381,1,1,0
52275.911453,1,1,-0.06097561120986938477
52275.913526,1,1,0
52275.915501,1,1,0.03048780560493469238
52275.917463,1,1,0.06097561120986938477
52275.919425,1,1,0.09146341681480407715
52275.921386,1,1,0.03048780560493469238
52275.923348,1,1,0.03048780560493469238
52275.925309,1,1,0.09146341681480407715
52275.927271,1,1,0.07621951401233673096
52275.929241,1,1,0.09146341681480407715
52275.93127,1,1,0.06097561120986938477
52275.933299,1,1,0.06097561120986938477
52275.935328,1,1,0.06097561120986938477
52275.937357,1,1,0.03048780560493469238
52275.939386,1,1,0
52275.941415,1,1,-0.06097561120986938477
52275.943444,1,1,-0.07621951401233673096
52275.945475,1,1,0
52275.947509,1,1,0
52275.949543,1,1,-0.06097561120986938477
52275.951578,1,1,-0.09146341681480407715
52275.953612,1,1,-0.06097561120986938477
52275.955647,1,1,-0.09146341681480407715
52275.957681,1,1,-0.06097561120986938477
52275.959716,1,1,-0.01524390280246734619
52275.961654,1,1,0.03048780560493469238
52275.963578,1,1,0.09146341681480407715
52275.965502,1,1,0.09146341681480407715
52275.967427,1,1,0.06097561120986938477
52275.969351,1,1,0.06097561120986938477
52275.971276,1,1,0.06097561120986938477
52275.9732,1,1,-0.03048780560493469238
52275.975138,1,1,0.03048780560493469238
52275.977169,1,1,0.01524390280246734619
52275.979201,1,1,0.03048780560493469238
52275.981232,1,1,0
52275.983264,1,1,0
52275.985296,1,1,0
52275.987327,1,1,0
52275.989359,1,1,0.03048780560493469238
52275.992255,1,1,0.03048780560493469238
52275.996594,1,1,0
52276.000933,1,1,0
52276.005272,1,1,0.03048780560493469238
52276.009611,1,1,0.06097561120986938477
52276.01395,1,1,-0.03048780560493469238
52276.018289,1,1,0
52276.022628,1,1,-0.03048780560493469238
52276.023185,1,1,-0.03048780560493469238
52276.023201,1,1,-0.01524390280246734619
52276.023217,1,1,-0.03048780560493469238
52276.023233,1,1,-0.06097561120986938477
52276.02325,1,1,-0.03048780560493469238
52276.023266,1,1,-0.03048780560493469238
52276.023282,1,1,0
52276.023512,1,1,0
52276.025236,1,1,0.03048780560493469238
52276.02696,1,1,-0.03048780560493469238
52276.028684,1,1,-0.03048780560493469238
52276.030408,1,1,-0.03048780560493469238
52276.032132,1,1,-0.03048780560493469238
52276.033856,1,1,-0.03048780560493469238
52276.035581,1,1,-0.03048780560493469238
52276.037404,1,1,0
52276.039391,1,1,-0.03048780560493469238
52276.041379,1,1,0
52276.043367,1,1,0.03048780560493469238
52276.045355,1,1,0.06097561120986938477
52276.047343,1,1,0.06097561120986938477
52276.049331,1,1,0.03048780560493469238
52276.051319,1,1,0.06097561120986938477
52276.053304,1,1,0.03048780560493469238
52276.05529,1,1,0.09146341681480407715
52276.057276,1,1,0.04573170840740203857
52276.059261,1,1,0.09146341681480407715
52276.061247,1,1,0.09146341681480407715
52276.063233,1,1,0.06097561120986938477
52276.065218,1,1,0.03048780560493469238
52276.067211,1,1,-0.03048780560493469238
52276.069256,1,1,0.03048780560493469238
52276.071302,1,1,0.03048780560493469238
52276.073347,1,1,0.06097561120986938477
52276.075392,1,1,0
52276.077437,1,1,0.03048780560493469238
52276.079482,1,1,0.03048780560493469238
52276.081527,1,1,0
52276.08357,1,1,0.06097561120986938477
52276.085611,1,1,0.06097561120986938477
52276.087652,1,1,0.15243902802467346191
52276.089692,1,1,0.13719512522220611572
52276.091733,1,1,0.12195122241973876953
52276.093773,1,1,0.09146341681480407715
52276.095814,1,1,0.06097561120986938477
52276.097855,1,1,0
52276.099772,1,1,0.03048780560493469238
52276.101648,1,1,0.03048780560493469238
52276.103524,1,1,0.06097561120986938477
52276.1054,1,1,0.04573170840740203857
52276.107276,1,1,0
52276.109152,1,1,0.03048780560493469238
52276.111028,1,1,0.03048780560493469238
52276.112904,1,1,0
52276.115025,1,1,-0.03048780560493469238
52276.117145,1,1,-0.06097561120986938477
52276.119266,1,1,-0.06097561120986938477
52276.121386,1,1,-0.06097561120986938477
52276.123507,1,1,0
52276.125627,1,1,0.06097561120986938477
52276.127747,1,1,0.09146341681480407715
52276.129707,1,1,0.12195122241973876953
52276.13157,1,1,0.06097561120986938477
52276.133433,1,1,0.09146341681480407715
52276.135296,1,1,0
52276.137159,1,1,-0.01524390280246734619
52276.139022,1,1,0
52276.140885,1,1,0
52276.142748,1,1,-0.06097561120986938477
52276.145009,1,1,-0.06097561120986938477
52276.147326,1,1,-0.03048780560493469238
52276.149644,1,1,-0.12195122241973876953
52276.151962,1,1,-0.09146341681480407715
52276.154279,1,1,-0.04573170840740203857
52276.156597,1,1,-0.06097561120986938477
52276.158914,1,1,-0.03048780560493469238
52276.160848,1,1,-0.03048780560493469238
52276.162552,1,1,-0.03048780560493469238
52276.164257,1,1,0.03048780560493469238
52276.165961,1,1,0.06097561120986938477
52276.167665,1,1,0.03048780560493469238
52276.169369,1,1,-0.03048780560493469238
52276.171073,1,1,0
52276.172777,1,1,-0.03048780560493469238
52276.174858,1,1,0.06097561120986938477
52276.176992,1,1,0.12195122241973876953
52276.179127,1,1,0.06097561120986938477
52276.181262,1,1,0.06097561120986938477
52276.183396,1,1,0
52276.185531,1,1,-0.06097561120986938477
52276.187665,1,1,-0.06097561120986938477
52276.189646,1,1,-0.09146341681480407715
52276.191536,1,1,-0.03048780560493469238
52276.193425,1,1,-0.06097561120986938477
52276.195315,1,1,0
52276.197204,1,1,0.03048780560493469238
52276.199094,1,1,0.03048780560493469238
52276.200983,1,1,0.10670731961727142334
52276.202872,1,1,0.09146341681480407715
52276.204988,1,1,0.03048780560493469238
52276.207135,1,1,0.03048780560493469238
52276.209282,1,1,0.06097561120986938477
52276.21143,1,1,0.06097561120986938477
52276.213577,1,1,0.06097561120986938477
52276.215724,1,1,0
52276.217872,1,1,0
52276.219829,1,1,0
52276.221723,1,1,0.03048780560493469238
52276.223617,1,1,0.03048780560493469238
52276.22551,1,1,0
52276.227404,1,1,0
52276.229298,1,1,-0.03048780560493469238
52276.231192,1,1,-0.15243902802467346191
52276.233086,1,1,-0.16768293082714080811
52276.235228,1,1,-0.09146341681480407715
52276.23737,1,1,-0.12195122241973876953
52276.239513,1,1,-0.12195122241973876953
52276.241655,1,1,-0.12195122241973876953
52276.243797,1,1,-0.09146341681480407715
52276.24594,1,1,-0.06097561120986938477
52276.248082,1,1,-0.06097561120986938477
52276.250038,1,1,-0.10670731961727142334
52276.251968,1,1,-0.03048780560493469238
52276.253897,1,1,-0.06097561120986938477
52276.255827,1,1,-0.06097561120986938477
52276.257756,1,1,-0.03048780560493469238
52276.259686,1,1,-0.06097561120986938477
52276.261615,1,1,-0.03048780560493469238
52276.263563,1,1,0
52276.26564,1,1,0
52276.267716,1,1,-0.03048780560493469238
52276.269792,1,1,-0.09146341681480407715
52276.271868,1,1,-0.06097561120986938477
52276.273944,1,1,-0.06097561120986938477
52276.276021,1,1,-0.06097561120986938477
52276.278097,1,1,-0.09146341681480407715
52276.279998,1,1,-0.06097561120986938477
52276.281874,1,1,-0.03048780560493469238
52276.283749,1,1,0.03048780560493469238
52276.285625,1,1,0.03048780560493469238
52276.287501,1,1,0
52276.289377,1,1,-0.06097561120986938477
52276.291252,1,1,-0.12195122241973876953
52276.29316,1,1,-0.06097561120986938477
52276.29529,1,1,-0.06097561120986938477
52276.29742,1,1,-0.03048780560493469238
52276.29955,1,1,-0.01524390280246734619
52276.30168,1,1,-0.09146341681480407715
52276.30381,1,1,-0.06097561120986938477
52276.30594,1,1,0
52276.30807,1,1,0.03048780560493469238
52276.310004,1,1,0.06097561120986938477
52276.311911,1,1,0.09146341681480407715
52276.313818,1,1,0.03048780560493469238
52276.315724,1,1,0.04573170840740203857
52276.317631,1,1,0
52276.319538,1,1,-0.03048780560493469238
52276.321444,1,1,0.03048780560493469238
52276.323374,1,1,0
52276.325466,1,1,0
52276.327558,1,1,0
52276.32965,1,1,-0.03048780560493469238
52276.331742,1,1,-0.01524390280246734619
52276.333834,1,1,-0.03048780560493469238
52276.335926,1,1,0
52276.338018,1,1,0
52276.339924,1,1,0.09146341681480407715
52276.341804,1,1,0.09146341681480407715
52276.343684,1,1,0.06097561120986938477
52276.345564,1,1,0.03048780560493469238
52276.347444,1,1,0.04573170840740203857
52276.349323,1,1,0.03048780560493469238
52276.351203,1,1,0.09146341681480407715
52276.353115,1,1,0.06097561120986938477
52276.355248,1,1,0
52276.357381,1,1,0.03048780560493469238
52276.359515,1,1,0.06097561120986938477
52276.361648,1,1,0
52276.363781,1,1,-0.04573170840740203857
52276.365915,1,1,0.03048780560493469238
52276.368048,1,1,0.03048780560493469238
52276.369958,1,1,-0.03048780560493469238
52276.371836,1,1,-0.03048780560493469238
52276.373713,1,1,0
52276.375591,1,1,-0.03048780560493469238
52276.377469,1,1,-0.03048780560493469238
52276.379347,1,1,0
52276.381225,1,1,0
52276.383131,1,1,0
52276.385236,1,1,0.03048780560493469238
52276.387341,1,1,-0.03048780560493469238
52276.389447,1,1,-0.06097561120986938477
52276.391552,1,1,-0.06097561120986938477
52276.393657,1,1,-0.03048780560493469238
52276.395762,1,1,-0.03048780560493469238
52276.397868,1,1,0.03048780560493469238
52276.399818,1,1,0
52276.401746,1,1,0
52276.403674,1,1,0
52276.405602,1,1,0.09146341681480407715
52276.40753,1,1,0.06097561120986938477
52276.409458,1,1,0.09146341681480407715
52276.411386,1,1,0
52276.413332,1,1,0.03048780560493469238
52276.415404,1,1,0
52276.417476,1,1,0
52276.419548,1,1,0.03048780560493469238
52276.42162,1,1,-0.03048780560493469238
52276.423692,1,1,-0.06097561120986938477
52276.425764,1,1,-0.03048780560493469238
52276.427837,1,1,-0.07621951401233673096
52276.431463,1,1,-0.03048780560493469238
52276.435312,1,1,-0.09146341681480407715
52276.43916,1,1,-0.09146341681480407715
52276.443009,1,1,-0.06097561120986938477
52276.446857,1,1,-0.03048780560493469238
52276.450706,1,1,0
52276.454555,1,1,-0.03048780560493469238
52276.457925,1,1,0.03048780560493469238
52276.45795,1,1,0.03048780560493469238
52276.457974,1,1,0.03048780560493469238
52276.457999,1,1,0.03048780560493469238
52276.458024,1,1,-0.03048780560493469238
52276.458048,1,1,0.06097561120986938477
52276.458073,1,1,0.06097561120986938477
52276.458097,1,1,0.03048780560493469238
52276.459787,1,1,-0.01524390280246734619
52276.461716,1,1,0
52276.463644,1,1,0
52276.465572,1,1,-0.03048780560493469238
52276.4675,1,1,0
52276.469428,1,1,-0.03048780560493469238
52276.471356,1,1,-0.03048780560493469238
52276.473303,1,1,-0.03048780560493469238
52276.475383,1,1,-0.03048780560493469238
52276.477463,1,1,-0.15243902802467346191
52276.479543,1,1,-0.12195122241973876953
52276.481622,1,1,-0.09146341681480407715
52276.483702,1,1,-0.06097561120986938477
52276.485782,1,1,-0.06097561120986938477
52276.487861,1,1,-0.06097561120986938477
52276.489788,1,1,-0.03048780560493469238
52276.491694,1,1,0.06097561120986938477
52276.493599,1,1,0
52276.495504,1,1,0
52276.497409,1,1,-0.06097561120986938477
52276.499315,1,1,-0.06097561120986938477
52276.50122,1,1,-0.09146341681480407715
52276.503153,1,1,-0.09146341681480407715
52276.505279,1,1,-0.06097561120986938477
52276.507405,1,1,-0.04573170840740203857
52276.509531,1,1,0
52276.511657,1,1,0.06097561120986938477
52276.513782,1,1,0.12195122241973876953
