timestamp,powerPctLeft,vLeft,vRight
89028.930031,25,120.187774658203125,117.14766693115234375
89028.935411,25,120.187774658203125,133.883056640625
89028.94069,25,120.187774658203125,117.14766693115234375
89028.945962,25,120.187774658203125,117.14766693115234375
89028.951235,25,118.9978485107421875,117.14766693115234375
89028.956642,25,118.9978485107421875,117.14766693115234375
89028.962058,25,120.187774658203125,117.14766693115234375
89028.967473,25,120.187774658203125,133.883056640625
89028.972958,25,120.187774658203125,117.14766693115234375
89028.978448,25,121.3777008056640625,117.14766693115234375
89028.983938,25,121.3777008056640625,117.14766693115234375
89028.989111,25,121.3777008056640625,133.883056640625
89028.994262,25,120.187774658203125,117.14766693115234375
89028.999413,25,120.187774658203125,117.14766693115234375
89029.004703,25,121.3777008056640625,133.883056640625
89029.010001,25,121.3777008056640625,117.14766693115234375
89029.0153,25,121.3777008056640625,117.14766693115234375
89029.020651,25,120.187774658203125,117.14766693115234375
89029.026006,25,121.3779144287109375,117.14766693115234375
89029.031361,25,121.3779144287109375,133.883056640625
89029.036708,25,121.3779144287109375,117.14766693115234375
89029.042055,25,120.18798828125,117.14766693115234375
89029.047402,25,121.3779144287109375,117.14766693115234375
89029.052743,25,121.3779144287109375,117.14766693115234375
89029.058083,25,121.3779144287109375,133.883056640625
89029.063423,25,120.18798828125,117.14766693115234375
89029.068662,25,120.18798828125,117.14766693115234375
89029.073895,25,120.18798828125,117.14766693115234375
89029.079128,25,120.18798828125,117.14766693115234375
89029.084717,25,120.18798828125,133.883056640625
89029.090329,25,120.18798828125,117.14766693115234375
89029.095941,25,120.18798828125,117.14766693115234375
89029.101077,25,120.18798828125,117.14766693115234375
89029.106182,25,120.18798828125,117.14766693115234375
89029.111287,25,120.18798828125,133.883056640625
89029.116825,25,120.18798828125,117.14766693115234375
89029.122391,25,120.18798828125,117.14766693115234375
89029.127958,25,120.18798828125,117.14766693115234375
89029.133169,25,121.37813568115234375,117.14766693115234375
89029.138357,25,121.37813568115234375,133.883056640625
89029.143545,25,121.37813568115234375,117.14766693115234375
89029.148749,25,120.18820953369140625,117.14766693115234375
89029.153954,25,120.18820953369140625,117.14766693115234375
89029.159159,25,120.18820953369140625,117.14766693115234375
89029.164531,25,120.18820953369140625,133.883056640625
89029.169914,25,120.18820953369140625,117.14766693115234375
89029.175296,25,120.18820953369140625,117.14766693115234375
89029.180573,25,121.37813568115234375,117.14766693115234375
89029.185842,25,121.37813568115234375,133.883056640625
89029.191111,25,121.37813568115234375,117.14766693115234375
89029.196441,25,121.37813568115234375,117.14766693115234375
89029.201775,25,121.37813568115234375,133.883056640625
89029.20711,25,121.37813568115234375,117.14766693115234375
89029.212537,25,121.37813568115234375,117.14766693115234375
89029.21797,25,121.37813568115234375,133.883056640625
89029.223404,25,121.37813568115234375,117.14766693115234375
89029.22869,25,121.37813568115234375,117.14766693115234375
89029.233966,25,122.56806182861328125,117.14766693115234375
89029.239242,25,122.56806182861328125,133.883056640625
89029.244579,25,121.37813568115234375,117.14766693115234375
89029.249921,25,121.37813568115234375,117.14766693115234375
89029.255263,25,122.56806182861328125,117.14766693115234375
89029.26061,25,122.56806182861328125,117.14766693115234375
89029.265958,25,121.3779144287109375,133.883056640625
89029.271306,25,121.3779144287109375,117.14766693115234375
89029.276599,25,121.3779144287109375,117.14766693115234375
89029.281888,25,121.3779144287109375,133.883056640625
89029.287177,25,121.3779144287109375,117.14766693115234375
89029.292534,25,121.3779144287109375,117.14766693115234375
89029.297895,25,121.3779144287109375,117.14766693115234375
89029.303257,25,121.3779144287109375,133.883056640625
89029.308586,25,121.3779144287109375,117.14766693115234375
89029.313913,25,121.3779144287109375,117.14766693115234375
89029.319241,25,120.187774658203125,117.14766693115234375
89029.324577,25,121.3777008056640625,117.14766693115234375
89029.329914,25,121.3777008056640625,117.14766693115234375
89029.33525,25,121.3777008056640625,133.883056640625
89029.340565,25,120.187774658203125,117.14766693115234375
89029.345879,25,120.187774658203125,100.41229248046875
89029.351192,25,120.187774658203125,133.883056640625
89029.35649,25,118.9978485107421875,117.14766693115234375
