t,u,v,seg,a
25.093445044,6,0.008521098136901854,11,1608.9686821511439
25.093450333,6,0.0,11,-1611.0981538829265
25.093466313,6,0.008521098136901854,11,1592.7286241451643
25.093471662,6,0.0,11,-1593.0263861112098
25.093476979,6,0.008521098136901854,11,1602.6139059381132
25.093487602,6,0.0,11,-1604.122390537931
25.09350415,6,0.008521098136901854,11,1542.28020510604
25.093509325,6,0.0,11,-1646.5890125016442
25.093514449999997,6,0.008521098136901854,11,1662.65329574532
25.093519575,6,0.0,11,-1662.6532945927481
25.093524913,6,0.008521098136901854,11,1596.3091298417878
25.093535650000003,6,0.0,11,-1587.0922203455166
25.093546254,6,0.008521098136901854,11,1608.3612949046587
25.09355688,6,0.0,11,-1599.3052057836608
25.093562212000002,6,0.008521098136901854,11,1598.1054268354835
25.093578182,6,0.0,11,-1602.3125494058272
25.0935835,6,0.008521098136901854,11,1602.3125494058272
25.093594186999997,6,0.0,11,-1593.9203403864303
25.093599532,6,0.008521098136901854,11,1594.2185470859656
25.093604864,6,0.0,11,-1598.1054268354835
25.093610195,6,0.008521098136901854,11,1598.4052027797525
25.093620836,6,0.0,11,-1604.726579812365
25.093626144,6,0.008521098136901854,11,1605.3312233170202
25.093636851,6,0.0,11,-1577.9811367099155
25.093642265,6,0.008521098136901854,11,1573.9006531967027
25.093647679,6,0.0,11,-1573.9006531967027
25.093652921,6,0.01704219627380371,11,3251.086660215192
25.093658138,6,0.0,11,-3266.665953536627
25.093668686,6,0.01704219627380371,11,3196.8104055595054
25.093674034,6,0.0,11,-3186.6485188635547
25.093679381,6,0.008521098136901854,11,1593.6222431104904
25.093684704,6,0.0,11,-1600.8074651657232
25.093690024,6,0.01704219627380371,11,3203.420352434144
25.093695344,6,0.0,11,-3203.420352434144
25.093700697,6,0.008521098136901854,11,1591.836005750089
25.093711413,6,0.0,11,-1590.3505286432405
25.093716736999998,6,0.008521098136901854,11,1600.506788623371
25.093722057,6,0.01704219627380371,11,1601.710175147445
25.093727376,6,0.0,11,-3204.0226123735597
25.09374197,6,0.01704219627380371,11,2294.0094593712397
25.093749399,6,0.0,11,-2294.0094593712397
25.093753165,6,0.008521098136901854,11,2262.6389111130525
25.093756408,6,0.0,11,-2627.5356558677686
25.093759651,6,0.01704219627380371,11,5255.07131749248
25.093764722,6,0.0,11,-3360.717072097535
25.093770054,6,0.008521098136901854,11,1598.1054268354835
25.093780703,6,0.0,11,-1602.6139059381132
25.093786017,6,0.008521098136901854,11,1603.5186560541067
25.09381256,6,0.0,11,-1590.944387301021
25.093817925,6,0.008521098136901854,11,1588.2755148553683
25.093833879,6,0.0,11,-1610.7935984411554
25.093844497,6,0.01704219627380371,11,3198.0101843809853
25.093849831,6,0.0,11,-3195.0124243055207
25.093855165,6,0.008521098136901854,11,1597.50621215276
25.093876466999998,6,0.0,11,-1605.936324790161
25.09388177,6,0.008521098136901854,11,1606.844830101483
25.093887072,6,0.0,11,-1607.1478940325535
25.09389243,6,0.01704219627380371,11,3180.7010593955
25.093897795,6,0.0,11,-3176.5510297107376
25.093908471,6,0.01704219627380371,11,3208.8488565884204
25.093913775,6,0.0,11,-3213.0837608958454
25.093919078,6,0.008521098136901854,11,1606.8448311779794
25.093940413,6,0.0,11,-1582.9645440208667
25.093945805,6,0.008521098136901854,11,1580.3223541667542
25.093951198,6,0.0,11,-1580.0293230391985
25.093956475,6,0.01704219627380371,11,3229.5236450588454
25.093961737,6,0.0,11,-3238.7298113820207
25.093972322000003,6,0.01704219627380371,11,3201.01357297466
25.094994330000002,7,0.008521098136901854,13,1583.8472359861607
25.094999636,7,0.0,13,-1605.936324790161
25.095015294,7,0.01704219627380371,13,3304.672539137728
25.095020452,7,0.0,13,-3304.0318480650576
25.095031350000003,7,0.008521098136901854,13,1544.5166094304639
25.095047601999998,7,0.0,13,-1593.9203403864303
25.095058291,7,0.008521098136901854,13,1595.1138402412757
25.095068972,7,0.0,13,-1595.7112622661398
25.095074297,7,0.008521098136901854,13,1600.2062228755447
25.095084937,7,0.0,13,-1601.7101762170716
25.095090435,7,0.01704219627380371,13,3099.7083072590417
25.095095991999997,7,0.0,13,-3066.797962953973
25.095101549,7,0.01704219627380371,13,3066.797960993301
25.095106908,7,0.0,13,-3180.107532129035
25.095117571,7,0.01704219627380371,13,3196.8104055595054
25.095122909999997,7,0.0,13,-3192.0202811889553
25.095128250000002,7,0.008521098136901854,13,1595.7112601428794
25.095160118,7,0.0,13,-1594.815297480325
25.095165461,7,0.01704219627380371,13,3189.6305949606503
25.095170838999998,7,0.0,13,-3168.872495769105
25.095176223,7,0.01704219627380371,13,3165.3410604420283
25.095181605999997,7,0.0,13,-3165.9290880417343
25.095192062,7,0.01704219627380371,13,1629.8963533694482
25.095203242,7,0.0,13,-1524.3467148276923
25.095214423,7,0.01704219627380371,13,1524.2103811508512
25.095215842,7,0.0,13,-12010.004419854546
25.095215867,7,0.01704219627380371,13,681687.8914227153
25.095215892,7,0.0,13,-681687.8914227153
25.095220005999998,7,0.01704219627380371,13,4142.488156676034
25.095224705,7,0.0,13,-3626.7708593696148
25.095229403,7,0.01704219627380371,13,3627.542841310508
25.09523476,7,0.0,13,-3181.2948061423867
25.09524021,7,0.01704219627380371,13,3127.008490755143
25.095245661,7,0.0,13,-3126.434832940139
25.09525101,7,0.008521098136901854,13,1593.0263861112098
25.095287971,7,0.0,13,-1594.5168664494586
25.095293315,7,0.01704219627380371,13,3189.0337350190007
25.095298668999998,7,0.0,13,-3183.0773771565905
25.095304025,7,0.008521098136901854,13,1590.9443862457242
25.095320051999998,7,0.01704219627380371,13,1597.5062132167807
25.095325385,7,0.0,13,-3195.6115266284596
25.095330724,7,0.01704219627380371,13,3192.0202790648996
25.095336062999998,7,0.0,13,-3192.0202811889553
25.095341402,7,0.008521098136901854,13,1596.0101395324496
25.095367931000002,7,0.0,13,-1611.4028245120905
25.095373219000003,7,0.01704219627380371,13,3222.8056490241815
25.095378795000002,7,0.0,13,-3056.3479690295676
25.095384411999998,7,0.01704219627380371,13,3034.038861770249
25.095390028999997,7,0.0,13,-3034.0388598512404
25.095395118,7,0.01704219627380371,13,3348.830078133883
25.095400131999998,7,0.0,13,-3398.922272945272
25.095405147,7,0.008521098136901854,13,1699.122259640367
25.095458729999997,7,0.0,13,-1634.5862547766576
25.095463903,7,0.01704219627380371,13,3294.451240718173
25.095469077,7,0.0,13,-3293.814508690308
25.095474418000002,7,0.008521098136901854,13,1595.412494795069
25.095490469,7,0.0,13,-1602.0113061867796
25.095495781,7,0.01704219627380371,13,3208.2447810758626
25.095501092,7,0.0,13,-3208.8488565884204
25.095506406000002,7,0.008521098136901854,13,1603.5186549820626
25.095527651,7,0.0,13,-1605.028844082616
25.095532959,7,0.008521098136901854,13,1605.3312243914893
25.095575615,7,0.0,13,-1601.7101762170716
25.095580934,7,0.01704219627380371,13,3204.0226123735597
25.095586277,7,0.0,13,-3189.6305970815274
25.095591624,7,0.01704219627380371,13,3187.2444862209813
25.095596971,7,0.0,13,-3187.244488338686
25.095602262,7,0.01704219627380371,13,3220.9783162429326
25.095607546,7,0.0,13,-3225.2453204212657
25.095612829,7,0.01704219627380371,13,3225.855815516325
25.095618182,7,0.0,13,-3183.6720115001785
25.095623545,7,0.008521098136901854,13,1588.86782350589
25.095656598,7,0.01704219627380371,13,2008.2720082665448
25.09566084,7,0.0,13,-4017.4908714645335
25.09566603,7,0.01704219627380371,13,3283.660168651349
25.095671356,7,0.0,13,-3199.8115421253915
25.095676681,7,0.008521098136901854,13,1600.2062228755447
25.095692734,7,0.01704219627380371,13,1592.1334340269646
25.095698068999997,7,0.008521098136901854,13,-1597.2067743515145
25.095708732,7,0.0,13,-1598.1054268354835
25.095714048999998,7,0.01704219627380371,13,3205.227811876227
25.095719362,7,0.0,13,-3207.6409308136904
25.095724676000003,7,0.01704219627380371,13,3207.0373099641256
25.095730359,7,0.008521098136901854,13,-1499.4013972103762
25.095756691,7,0.0,13,-1732.2826061410867
25.095761978,7,0.01704219627380371,13,3223.415220788017
25.095767317,7,0.008521098136901854,13,-1596.01013953245
25.095804654,7,0.01704219627380371,13,1593.0263861112105
25.095813357,7,0.0,13,-1958.1978937174756
25.095822538,7,0.01704219627380371,13,1856.2461905015002
25.095834219,7,0.0,13,-6819.6063501226
25.095835764,7,0.01704219627380371,13,11030.547750490403
25.095837309,7,0.008521098136901854,13,-5515.273875245202
25.095858786,7,0.01704219627380371,13,1680.0272350481887
25.095863775999998,7,0.0,13,-3415.2697962610678
25.095868767,7,0.01704219627380371,13,3414.5855081000295
25.095879265,7,0.0,13,-3235.6552622288946
25.095884531,7,0.01704219627380371,13,3236.2697071635866
25.095889828,7,0.008521098136901854,13,-1608.6649301158245
25.095900430999997,7,0.01704219627380371,13,1607.451074460425
25.095905761,7,0.008521098136901854,13,-1598.705090144697
25.095932373,7,0.01704219627380371,13,1603.5186560541074
25.095937708,7,0.0,13,-3194.4135465757863
25.095943046,7,0.01704219627380371,13,3192.618261808428
25.095948385,7,0.0,13,-3192.0202790648996
25.095953707,7,0.01704219627380371,13,3202.2165115406447
25.095964347000002,7,0.0,13,-3203.4203502948894
25.095969686,7,0.01704219627380371,13,3192.0202811889553
25.095975027,7,0.008521098136901854,13,-1595.4124947950697
25.097003109000003,8,0.008521098136901854,15,1585.6155816929297
25.097008404,8,0.01704219627380371,15,1609.2725478387772
25.097013688,8,0.008521098136901854,15,-1612.6226602106333
25.097018972,8,0.01704219627380371,15,1612.6226602106333
25.097024306999998,8,0.008521098136901854,15,-1597.2067743515145
25.097034993,8,0.01704219627380371,15,1594.8152974803256
25.09704033,8,0.008521098136901854,15,-1596.6082332582957
25.097051004,8,0.01704219627380371,15,1596.6082321954718
25.097097484000003,8,0.02556329345703125,15,2450.7038178661824
25.097100144,8,0.008521098136901854,15,-6406.840354901129
25.097102805,8,0.01704219627380371,15,3202.216511540645
25.097106834999998,8,0.03408439254760742,15,4228.832822820421
25.097111061,8,0.01704219627380371,15,-4032.701435820009
25.097141562,8,0.02556329345703125,15,1633.9591909093933
25.097146777000003,8,0.01704219627380371,15,-1633.9591909093933
25.097152082,8,0.02556329345703125,15,1606.2388663139752
25.0971574,8,0.01704219627380371,15,-1602.3123700763208
25.097162718,8,0.02556329345703125,15,1602.3123700763208
25.097168065,8,0.01704219627380371,15,-1593.622064753596
25.097178768000003,8,0.02556329345703125,15,1592.430794190372
25.097184079999998,8,0.01704219627380371,15,-1604.1222120787202
25.097194693000002,8,0.02556329345703125,15,1605.9361439798054
25.097200028,8,0.01704219627380371,15,-1597.2065955934418
25.097205365999997,8,0.02556329345703125,15,1596.308952246605
25.097210705000002,8,0.01704219627380371,15,-1596.009959846276
25.097216077000002,8,0.02556329345703125,15,1586.2057301946475
25.097221454,8,0.01704219627380371,15,-1584.7307397397644
25.097226832,8,0.02556329345703125,15,1584.4360695090663
25.097232168999998,8,0.01704219627380371,15,-1596.6080545672112
25.0972375,8,0.02556329345703125,15,1598.4050238875532
25.097242832,8,0.01704219627380371,15,-1598.1052479768348
25.097248105,8,0.02556329345703125,15,1615.986570140095
25.097253368999997,8,0.01704219627380371,15,-1618.749465341197
25.097263956,8,0.03408439254760742,15,3201.614932468291
25.097269288,8,0.01704219627380371,15,-3196.2108536709675
25.097285566,8,0.02556329345703125,15,1554.0939604065125
25.097296259,8,0.01704219627380371,15,-1635.5272900703606
25.097311891,8,0.02556329345703125,15,1610.4889778768404
25.097322508,8,0.01704219627380371,15,-1605.3310447241354
25.097333178,8,0.02556329345703125,15,1596.6080535043873
25.097338516,8,0.01704219627380371,15,-1596.3089511841793
25.0973439,8,0.02556329345703125,15,1582.6703541341749
25.097349290999997,8,0.01704219627380371,15,-1580.6153191872525
25.097365233,8,0.02556329345703125,15,1617.5203453440336
25.097375814,8,0.01704219627380371,15,-1603.5184765896138
25.097386454,8,0.02556329345703125,15,1601.7099969549824
25.097391829,8,0.01704219627380371,15,-1585.3204059930201
25.097402594,8,0.02556329345703125,15,1582.9643668567733
25.097407881,8,0.01704219627380371,15,-1611.7074300130141
25.097418428,8,0.02556329345703125,15,1615.9865690513147
25.097429081999998,8,0.01704219627380371,15,-1598.704912284551
25.097434412,8,0.02556329345703125,15,1598.704912284551
25.097439769,8,0.01704219627380371,15,-1590.6472239923376
25.09745049,8,0.02556329345703125,15,1589.7569373475185
25.097461226,8,0.01704219627380371,15,-1587.0920437696495
25.09747192,8,0.02556329345703125,15,1599.9055920025537
25.097482559,8,0.01704219627380371,15,-1602.011126890988
25.0974931,8,0.02556329345703125,15,1617.8274500485054
25.097503689,8,0.01704219627380371,15,-1601.1080765755992
25.09751435,8,0.03408439254760742,15,3197.410182420628
25.097519670999997,8,0.01704219627380371,15,-3202.818321004158
25.097535674,8,0.03408439254760742,15,3178.3282870547123
25.097541043,8,0.01704219627380371,15,-3174.1844427914193
25.097556994999998,8,0.03408439254760742,15,3223.415220788017
25.097562282,8,0.01704219627380371,15,-3223.415220788017
25.097572934,8,0.03408439254760742,15,3198.0101865130205
25.097578262,8,0.01704219627380371,15,-3198.610411567322
25.097594347999998,8,0.03408439254760742,15,3177.1432300426127
25.097599648,8,0.01704219627380371,15,-3215.5087299719316
25.097610229,8,0.03408439254760742,15,3220.9783162429326
25.097615634999997,8,0.01704219627380371,15,-3152.4595423786363
25.097626478,8,0.02556329345703125,15,1571.5782344663348
25.097631728,8,0.01704219627380371,15,-1623.0661298430637
25.097636953000002,8,0.02556329345703125,15,1630.8319960283584
25.097647543,8,0.01704219627380371,15,-1587.9793483774304
25.097652928,8,0.02556329345703125,15,1582.3764506085115
25.097663607999998,8,0.01704219627380371,15,-1609.5763481801891
25.097668889,8,0.02556329345703125,15,1613.5385679883627
25.097679488,8,0.01704219627380371,15,-1602.312369005889
25.097684811,8,0.03408439254760742,15,3201.614930331447
25.097690135,8,0.01704219627380371,15,-3201.0135751107014
25.097700804,8,0.03408439254760742,15,3193.8148954394305
25.097706139000003,8,0.01704219627380371,15,-3194.413544448544
25.097719426,8,0.03408439254760742,15,2531.8966374925367
25.097726156,8,0.01704219627380371,15,-2532.2728493561976
25.097730406,8,0.02556329345703125,15,2004.9640431463652
25.097743358,8,0.01704219627380371,15,-1651.0554508963517
25.097748701,8,0.02556329345703125,15,1594.815118989905
25.097770123,8,0.01704219627380371,15,-1589.7569373475185
25.097775415,8,0.02556329345703125,15,1610.1846526480304
25.097785979,8,0.01704219627380371,15,-1613.2330892491746
25.097791295,8,0.03408439254760742,15,3205.8307516951686
25.097796615,8,0.01704219627380371,15,-3203.420352434144
25.097807293000002,8,0.03408439254760742,15,3181.294804032581
25.097812655000002,8,0.01704219627380371,15,-3178.3282870547123
25.097823373,8,0.03408439254760742,15,3182.4829648986765
25.097828727,8,0.01704219627380371,15,-3183.0773771565905
25.097834081000002,8,0.02556329345703125,15,1591.5385093985049
25.097844854999998,8,0.01704219627380371,15,-1581.20192725943
25.097850244,8,0.02556329345703125,15,1581.2019262170181
25.097865903000002,8,0.01704219627380371,15,-1634.8996893700664
25.097871212999998,8,0.02556329345703125,15,1604.726401286342
25.09788186,8,0.01704219627380371,15,-1600.5066084279433
25.097887198,8,0.02556329345703125,15,1596.308952246605
25.097897879,8,0.01704219627380371,15,-1595.711082613814
25.097903185,8,0.02556329345703125,15,1605.9361450550846
25.097913788000003,8,0.01704219627380371,15,-1607.4508924012014
25.097924489,8,0.03408439254760742,15,3183.0773771565905
25.097929843000003,8,0.01704219627380371,15,-3183.0773750444196
25.097940467,8,0.02556329345703125,15,1605.028664449104
25.097945776,8,0.01704219627380371,15,-1605.0286655231685
25.097951099000003,8,0.02556329345703125,15,1600.8072849362427
25.097961751,8,0.01704219627380371,15,-1599.9055920025537
25.097972421999998,8,0.02556329345703125,15,1596.907268995143
25.097983099,8,0.01704219627380371,15,-1595.4123172990437
25.09798844,8,0.02556329345703125,15,1595.412316237811
25.097999259,8,0.01704219627380371,15,-1555.5124461532805
25.099017874,9,0.01704219627380371,17,1065137.1789828867
25.099026623,9,0.02556329345703125,17,1705.2425829503138
25.099042337,9,0.01704219627380371,17,-1575.0641743537067
25.099058277,9,0.008521098136901854,17,-1624.923366925116
25.09906352,9,0.01704219627380371,17,1625.233289393408
25.099068994,9,0.03408439254760742,17,3113.2985530672886
25.099074545,9,0.01704219627380371,17,-3070.1128212500403
25.099080096,9,0.02556329345703125,17,1535.0562388227654
25.099096145,9,0.03408439254760742,17,1595.4126733523276
25.099101463,9,0.02556329345703125,17,-1602.3127287353343
25.099122743,9,0.03408439254760742,17,1599.605612146586
25.099128069,9,0.02556329345703125,17,-1599.9059501228378
25.099133388,9,0.03408439254760742,17,1602.0114854825717
25.099138705,9,0.01704219627380371,17,-3205.2278097345575
25.099144022,9,0.03408439254760742,17,3205.227811876227
25.099154713,9,0.01704219627380371,17,-3186.6485188635547
25.099160061,9,0.03408439254760742,17,3186.6485188635547
25.099165489,9,0.02556329345703125,17,-1569.8413943006806
25.099176368000002,9,0.03408439254760742,17,1566.3785085871252
25.099181617,9,0.02556329345703125,17,-1623.375708692347
25.099186839,9,0.03408439254760742,17,1631.7692621600074
25.09919206,9,0.02556329345703125,17,-1632.08180289834
25.099202749,9,0.03408439254760742,17,1592.133612217233
25.099213416999998,9,0.02556329345703125,17,-1603.217139700603
25.099224038,9,0.03408439254760742,17,1604.7267594120483
25.099234693,9,0.02556329345703125,17,-1599.0052711498315
25.099240021,9,0.03408439254760742,17,1599.3053847765884
25.099250615000003,9,0.02556329345703125,17,-1609.2727268674892
25.099261288,9,0.03408439254760742,17,1584.141864479937
25.099282623,9,0.01704219627380371,17,-3234.4270785952262
25.099287891,9,0.03408439254760742,17,3235.0410549329054
25.099309178,9,0.02556329345703125,17,-1603.5188365906445
25.09931449,9,0.03408439254760742,17,1604.1225689971425
25.099330505,9,0.01704219627380371,17,-3183.0773771565905
25.099335859,9,0.03408439254760742,17,3183.0773771565905
25.099362566,9,0.02556329345703125,17,-1647.8629062199734
25.099373091,9,0.03408439254760742,17,1591.2416605397802
25.099383855,9,0.02556329345703125,17,-1583.2588432311977
25.099394433,9,0.04260549163818359,17,3225.8561765514623
25.099399716,9,0.01704219627380371,17,-4838.783903792056
25.09940504,9,0.03408439254760742,17,3201.0135751107014
25.099426318000003,9,0.01704219627380371,17,-3210.6624444851027
25.099431626,9,0.03408439254760742,17,3210.6624487829795
25.099452971999998,9,0.02556329345703125,17,-1600.8076453952046
25.099458293,9,0.03408439254760742,17,1601.4093375920284
25.09946893,9,0.02556329345703125,17,-1602.6140853013478
25.099474246000003,9,0.03408439254760742,17,1602.915554173321
25.099479562,9,0.02556329345703125,17,-1602.9155563157965
25.099484928000003,9,0.03408439254760742,17,1587.9797027767959
25.099506311000003,9,0.02556329345703125,17,-1603.2171375573212
25.099516919000003,9,0.04260549163818359,17,3219.76160336657
25.099522209,9,0.02556329345703125,17,-3221.587559603296
25.099532864,9,0.03408439254760742,17,1588.275692613862
25.099554202,9,0.02556329345703125,17,-1611.7077907750026
25.099559488,9,0.03408439254760742,17,1612.0126920092084
25.099575558,9,0.02556329345703125,17,-1589.757293196144
25.099580951,9,0.03408439254760742,17,1580.0294998747852
25.099612818,9,0.02556329345703125,17,-1600.506966682758
25.099618153999998,9,0.03408439254760742,17,1596.9076264442874
25.099639407999998,9,0.02556329345703125,17,-1606.2392258518892
25.099644773,9,0.03408439254760742,17,1588.2756915621026
25.099671381,9,0.02556329345703125,17,-1612.9280882757314
25.09967671,9,0.03408439254760742,17,1599.0052711498315
25.099687381,9,0.02556329345703125,17,-1597.2069531095867
25.099692682,9,0.03408439254760742,17,1607.4512522104133
25.099697979000002,9,0.02556329345703125,17,-1608.665110156284
25.099703275,9,0.03408439254760742,17,1608.9688622255999
25.099735601,9,0.02556329345703125,17,-27487.416667021404
25.09973591,9,0.03408439254760742,17,27576.372399139036
25.099751304,9,0.02556329345703125,17,-1595.4126733523276
25.099756618,9,0.03408439254760742,17,1603.5188355186
25.099761927,9,0.02556329345703125,17,-1605.029024790193
25.099767237000002,9,0.03408439254760742,17,1604.7267583383882
25.09979925,9,0.02556329345703125,17,-1660.385637841435
25.099804587999998,9,0.03408439254760742,17,1596.309309561823
25.099847398,9,0.02556329345703125,17,-1582.3768037611396
25.099853176,9,0.03408439254760742,17,1474.7488911130058
25.09993236,9,0.02556329345703125,17,-1602.011484412542
25.099937685,9,0.03408439254760742,17,1600.2064019693134
25.099943011,9,0.02556329345703125,17,-1599.9059501228378
25.099948348,9,0.03408439254760742,17,1596.6084108865557
25.099970054,9,0.02556329345703125,17,-1542.0012834304307
25.099980749,9,0.03408439254760742,17,1648.1816429506548
25.09999663,9,0.02556329345703125,17,-1510.0299652096783
25.100002347,9,0.03408439254760742,17,1490.48436064499
25.10001312,9,0.02556329345703125,17,-1685.3439659943692
25.101029568999998,10,0.01704219627380371,19,3174.775760970342
25.101034879,10,0.03408439254760742,19,3209.4531574774105
25.101045481,10,0.04260549163818359,19,1607.4512522104126
25.101056106,10,0.03408439254760742,19,-1603.8206449051158
25.101061419,10,0.01704219627380371,19,-3207.640932958586
25.101072107,10,0.02556329345703125,19,1593.9201609369247
25.101082787,10,0.01704219627380371,19,-1597.805584489119
25.101088119,10,0.03408439254760742,19,3196.2108536709675
25.101093451,10,0.02556329345703125,19,-1598.105605694133
25.101104115,10,0.03408439254760742,19,1598.1056067589511
25.101109446,10,0.04260549163818359,19,1598.4053816719518
25.101120138,10,0.03408439254760742,19,-1593.6224225262374
25.101125485,10,0.04260549163818359,19,1593.6224214673848
25.101130801,10,0.03408439254760742,19,-1602.9155552445582
25.10114672,10,0.04260549163818359,19,1609.2727279472404
25.101157306,10,0.03408439254760742,19,-1609.8808027638524
25.101167984,10,0.04260549163818359,19,1595.1140187651085
25.101184043,10,0.03408439254760742,19,-1589.757292142421
25.101189402,10,0.04260549163818359,19,1590.0539450761464
25.101194681000003,10,0.03408439254760742,19,-1614.1502339761566
25.101199948,10,0.04260549163818359,19,1617.827813271651
25.101210552,10,0.03408439254760742,19,-1596.608410886555
25.1012159,10,0.04260549163818359,19,1593.3244377553215
25.101221247,10,0.03408439254760742,19,-1593.6224214673848
25.10122656,10,0.04260549163818359,19,1603.8206459775638
25.101231867,10,0.03408439254760742,19,-1605.6338972823817
25.101242617,10,0.05112659072875977,19,3131.6056914576516
25.101248077,10,0.03408439254760742,19,-3121.281717835186
25.101264026,10,0.04260549163818359,19,1629.273248893865
25.101269255,10,0.03408439254760742,19,-1629.5848330177787
25.101290504,10,0.04260549163818359,19,1580.0294998747845
25.101295913,10,0.03408439254760742,19,-1575.3557202315646
25.101301320999998,10,0.05112659072875977,19,3151.294044549097
25.101306601,10,0.03408439254760742,19,-3227.6890473589506
25.101317123,10,0.04260549163818359,19,1619.6728925211598
25.101322432,10,0.03408439254760742,19,-1605.0290247901924
25.101333063,10,0.04260549163818359,19,1602.9155552445582
25.101344082,10,0.03408439254760742,19,-1542.8388714718737
25.101349604,10,0.04260549163818359,19,1543.1182710518783
25.101360019,10,0.03408439254760742,19,-1643.0966239623876
25.101365205999997,10,0.04260549163818359,19,1642.7798530112002
25.101375791,10,0.03408439254760742,19,-1608.0579521103068
25.101381091,10,0.04260549163818359,19,1607.7545449245154
25.101402664000002,10,0.03408439254760742,19,-1617.2137192043917
25.101407908000002,10,0.04260549163818359,19,1624.9235487852059
25.101423700999998,10,0.03408439254760742,19,-1614.7620032522411
25.101428978,10,0.04260549163818359,19,1614.7620021651107
25.101455681,10,0.03408439254760742,19,-1610.4893383660917
25.101460973000002,10,0.04260549163818359,19,1610.185013069162
25.101471602,10,0.03408439254760742,19,-1602.9155541733203
25.101476918,10,0.05112659072875977,19,3205.8311104891177
25.101482321,10,0.03408439254760742,19,-3154.2102874387015
25.101487737,10,0.04260549163818359,19,1573.319625151605
25.101493152,10,0.03408439254760742,19,-1573.6101735828538
25.101498467000003,10,0.04260549163818359,19,1603.2171375573205
25.101509067,10,0.03408439254760742,19,-1607.7545449245154
25.10151432,10,0.04260549163818359,19,1622.1395561817915
25.101524812,10,0.03408439254760742,19,-1624.304058246495
25.101530173,10,0.04260549163818359,19,1589.4607519865021
25.101535552,10,0.03408439254760742,19,-1584.1418644799364
25.10154093,10,0.04260549163818359,19,1584.4364252133576
25.101546217,10,0.03408439254760742,19,-1611.707790775002
25.101556766,10,0.05112659072875977,19,3231.36104885226
25.101562130999998,10,0.03408439254760742,19,-3176.5513873312425
25.101572889,10,0.04260549163818359,19,1584.141865526228
25.10157819,10,0.03408439254760742,19,-1607.4512522104126
25.101588771,10,0.04260549163818359,19,1610.4893394474766
25.101599404,10,0.03408439254760742,19,-1602.011485482571
25.101610042,10,0.04260549163818359,19,1601.710355479161
25.101615362,10,0.03408439254760742,19,-1601.710355479161
25.101626001,10,0.05112659072875977,19,3204.6254574706686
25.101631319,10,0.03408439254760742,19,-3204.6254574706686
25.101641962000002,10,0.05112659072875977,19,3201.013931229474
25.101647288,10,0.03408439254760742,19,-3199.811902380113
25.101652613,10,0.04260549163818359,19,1600.2064019693128
25.10165802,10,0.03408439254760742,19,-1575.938429996926
25.101668855,10,0.04260549163818359,19,1572.7388500481936
25.101674147,10,0.05112659072875977,19,1610.1850130691635
25.10167942,10,0.03408439254760742,19,-3231.9738637198384
25.101684694,10,0.04260549163818359,19,1615.6805255144968
25.101695295000003,10,0.03408439254760742,19,-1607.1480739032277
25.101700598,10,0.04260549163818359,19,1606.845011014735
25.101705933,10,0.03408439254760742,19,-1597.206952045965
25.101711272,10,0.05112659072875977,19,3192.020638437248
25.101716611,10,0.03408439254760742,19,-3192.020636313192
25.101721954000002,10,0.04260549163818359,19,1594.815475970745
25.101727298,10,0.03408439254760742,19,-1594.51704596652
25.101732641999998,10,0.05112659072875977,19,3189.0340919330415
25.101738094,10,0.03408439254760742,19,-3125.861733371479
25.101743561,10,0.04260549163818359,19,1558.6426000230222
25.101749028999997,10,0.03408439254760742,19,-1558.3575519744397
25.101754218,10,0.05112659072875977,19,3284.293345780114
25.101759367,10,0.03408439254760742,19,-3309.8073766032817
25.101769828000002,10,0.05112659072875977,19,3208.245137994285
25.101775164,10,0.04260549163818359,19,-1596.907626444288
25.101780499,10,0.03408439254760742,19,-1597.206952045965
25.101785848,10,0.05112659072875977,19,3186.053128802834
25.101791199,10,0.03408439254760742,19,-3184.8623012750186
25.101796551,10,0.04260549163818359,19,1592.1336122172322
25.101812537,10,0.03408439254760742,19,-1599.6056110797672
25.101817825999998,10,0.05112659072875977,19,3222.196670555828
25.10182311,10,0.03408439254760742,19,-3225.2456792195735
25.101828392999998,10,0.04260549163818359,19,1612.9280893603932
25.101839089000002,10,0.03408439254760742,19,-1592.133611160357
25.101844442,10,0.04260549163818359,19,1591.8361839070692
25.101850383000002,10,0.03408439254760742,19,-1434.2870036579018
25.101856409,10,0.05112659072875977,19,2828.111216025179
25.101862434999997,10,0.03408439254760742,19,-2828.111216025179
25.101871819,10,0.04260549163818359,19,1851.205537531005
25.101886964000002,10,0.03408439254760742,19,-1603.2171375573205
25.101897622,10,0.04260549163818359,19,1595.114019825944
25.101902968999998,10,0.03408439254760742,19,-1593.6224225262374
25.101908315,10,0.05112659072875977,19,3187.8410354348794
25.101913668,10,0.03408439254760742,19,-3183.6723657011794
25.101929707,10,0.04260549163818359,19,1598.7052701360763
25.10194036,10,0.03408439254760742,19,-1599.6056110797672
25.101945693999998,10,0.04260549163818359,19,1597.506392008365
25.10195103,10,0.03408439254760742,19,-1596.9076253810642
25.101972183,10,0.05112659072875977,19,3233.8136971914014
25.101977508,10,0.03408439254760742,19,-3200.412803938627
25.101998874,10,0.04260549163818359,19,1592.4311516947787
25.102010128000003,10,0.03408439254760742,19,-1443.7646710011811
25.102022089,10,0.04260549163818359,19,1424.6947156247793
